# ★古い 紙（2026-09-08）を 今の 道（Formula2）で 打ち直した★（67）（2026-09-21）
# ★元の 紙★ ... docs/measured/kansuu46 の tsv を ★全部★（自分で 作った 紙は 除く）
# ★★元の 紙は `.Formula`（むかしの みち＝溢れない）で 取られて います★★（kansuu46 の 道具 21本とも）
# ★★盤面★★ ... ★紙ごとに その 紙の `#材料` を 使います★（1つの 盤面では 打ちません）
#   ＝`golden-tana-12-13` は C1:C4=10,8,6,4 を 使う＝★1つの 盤面だと 偽の 違いが 出ます★
# ★置き場★ H列・行1 から 10行 おき
# ★どの Excel か★ ... 版 16.0 ／ build 20326
# ★どの 貝殻か★ ... PowerShell 5.1.26100.9278
#材料	A1	1
#材料	A2	2
#材料	A3	3
#材料	A4	4
#材料	A5	5
#材料	B1	2
#材料	B2	4
#材料	B3	6
#材料	B4	8
#材料	B5	10
#材料	D1	
#材料	D2	
# 紙	名前	式	昔の 答え	今の 道（Formula2・まだ 信じられない）	埋まった数	判じ
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,-2)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,-1)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,-0.5)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,0)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,0.5)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,1)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,1.5)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,2)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,2.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,3)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,3.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,4)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,5)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,6)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPROWS	=WRAPROWS(A1:A5,45294)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,-2)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,-1)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,-0.5)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,0)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,0.5)	#NUM!	-2146826252	1	★chigau★
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,1)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,1.5)	1	1	3	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,2)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,2.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,3)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,3.5)	1	1	6	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,4)	1	1	8	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,5)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,6)	1	1	5	onaji
golden-hikisuu-mihari-2026-09-08.tsv	WRAPCOLS	=WRAPCOLS(A1:A5,45294)	1	1	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,B1:B5)	2	2	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,2)	2	2	1	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,A1)	1	1	1	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,B1:B5,1)	2	2	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1,A1:A5,0)	1	1	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(9,A1:A5)	9	9	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(",",TRUE,A1:A5)	,	,	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,A1:A5>2)	1	1	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,0.5)	1	1	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,B1:B5,1,1)	2	2	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,1,0)	1	1	1	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:B5,1,A1:A2)	1	1	2	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(3,A1:A5,0)	3	3	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(3,A1:A5,1)	3	3	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(0,A1:A5,1)	0	0	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(9,A1:A5,0)	9	9	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,3)	3	3	1	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:B5,2,2)	4	4	1	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:B5,0,2)	2	2	5	onaji
golden-index-match-2026-09-15.tsv	INDEX	=INDEX(A1:A5,0)	1	1	5	onaji
golden-index-match-2026-09-15.tsv	MATCH	=MATCH(A1:A5,A1)	1	1	5	onaji
golden-index-match-2026-09-15.tsv	MATCH	=MATCH(A1,A1:A5,B1:B5)	1	-2146826265	1	★chigau★
golden-index-match-2026-09-15.tsv	MATCH	=MATCH(A1,A1:A5,0)	1	1	1	onaji
golden-index-match-2026-09-15.tsv	MATCH	=MATCH(9,A1:A5)	5	5	1	onaji
golden-index-match-2026-09-15.tsv	MATCH	=MATCH(3,A1:A5,0)	3	3	1	onaji
golden-index-match-2026-09-15.tsv	MATCH	=MATCH(3,A1:A5,1)	3	3	1	onaji
golden-index-match-2026-09-15.tsv	MATCH	=MATCH(2,B1:B5,0)	1	1	1	onaji
golden-index-match-2026-09-15.tsv	MATCH	=MATCH(5,B1:B5,1)	2	2	1	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,B1:B5)	2	2	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,2)	2	2	1	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,2,3)	#REF!	-2146826265	1	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,2,FALSE)	#VALUE!	2	2	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,A1)	1	1	1	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,"<3")	#VALUE!	-2146826273	1	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,"<3",B1:B5)	#VALUE!	-2146826273	5	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,1,B1:B5,1)	#REF!	-2146826265	5	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,B1:B5,1)	2	2	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1,A1:A5,B1:B5)	#REF!	-2146826265	5	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1,A1:B5,2,FALSE)	#VALUE!	-2146826273	10	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1,A1:B5,2)	#VALUE!	-2146826265	10	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1,A1:A5,0)	1	1	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(9,A1:A5)	9	9	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(",",TRUE,A1:A5)	,	,	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,A1:A5>2)	1	1	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,0.5)	1	1	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,B1:B5,1,1)	2	2	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,1,D1:D2)	#REF!	-2146826265	2	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,1,0)	1	1	1	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,1,A1:A2)	1	1	2	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,"A",A1:A2)	#VALUE!	-2146826273	2	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(3,A1:A5,0)	3	3	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(3,A1:A5,1)	3	3	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(3,A1:A5,-1)	#VALUE!	-2146826273	5	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(0,A1:A5,1)	0	0	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(9,A1:A5,0)	9	9	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(2,B1:B5,0)	#REF!	-2146826265	5	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(5,B1:B5,1)	#REF!	-2146826265	5	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,3)	3	3	1	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,2,2)	4	4	1	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,0,2)	2	2	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,2,0)	#VALUE!	2	2	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,6)	#REF!	-2146826265	1	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,0)	1	1	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(0,A1:A5)	0	0	5	onaji
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:A5,-1)	#VALUE!	-2146826273	1	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,6,1)	#REF!	-2146826265	1	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(A1:B5,2,3)	#REF!	-2146826265	1	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(3,A1:A5,2)	#REF!	-2146826265	5	★chigau★
golden-index-match2-2026-09-15.tsv	INDEX	=INDEX(3,A1:A5,"x")	#VALUE!	-2146826273	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,B1:B5)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,2)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,2,3)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,2,FALSE)	#VALUE!	-2146826246	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,A1)	1	1	5	onaji
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,"<3")	#VALUE!	-2146826273	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,"<3",B1:B5)	#VALUE!	-2146826273	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,B1:B5,1)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1,A1:A5,B1:B5)	1	-2146826265	1	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1,A1:B5,2)	#N/A	-2146826246	1	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1,A1:A5,0)	1	1	1	onaji
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(9,A1:A5)	5	5	1	onaji
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(",",TRUE,A1:A5)	#N/A	-2146826265	1	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,A1:A5>2)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,0.5)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,1,D1:D2)	#VALUE!	-2146826246	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,1,0)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,1,A1:A2)	#VALUE!	-2146826246	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,"A",A1:A2)	#VALUE!	-2146826273	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(3,A1:A5,0)	3	3	1	onaji
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(3,A1:A5,1)	3	3	1	onaji
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(3,A1:A5,-1)	#N/A	-2146826246	1	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(0,A1:A5,1)	#N/A	-2146826246	1	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(9,A1:A5,0)	#N/A	-2146826246	1	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(2,B1:B5,0)	1	1	1	onaji
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(5,B1:B5,1)	2	2	1	onaji
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,3)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,2,2)	#VALUE!	-2146826246	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,0,2)	#VALUE!	-2146826246	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,2,0)	#VALUE!	-2146826246	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,6)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,0)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(0,A1:A5)	#N/A	-2146826246	1	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:A5,-1)	#N/A	-2146826246	5	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,6,1)	#VALUE!	-2146826246	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(A1:B5,2,3)	#VALUE!	-2146826246	10	★chigau★
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(3,A1:A5,2)	3	3	1	onaji
golden-index-match2-2026-09-15.tsv	MATCH	=MATCH(3,A1:A5,"x")	#VALUE!	-2146826273	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH("banana",D1:D5,0)	2	2	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH("BANANA",D1:D5,0)	2	2	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH("cherry",D1:D5,0)	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH("b*",D1:D5,0)	2	2	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH("?anana",D1:D5,0)	2	2	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH("z*",D1:D5,0)	#N/A	-2146826246	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(3,C1:C5,-1)	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(3,C1:C5,1)	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(20,E1:E5,0)	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(20,E1:E5,1)	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(3,A1:A5,2)	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(3,A1:A5,-2)	#N/A	-2146826246	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(3,A1:A5,0.5)	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(3,A1:A5,1.9)	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(3,A1:A5,-0.5)	#N/A	-2146826246	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(TRUE,G1:G2,0)	1	1	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH("3",A1:A5,0)	#N/A	-2146826246	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(4,E1:E5,0)	#N/A	-2146826246	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH("",D1:D5,0)	#N/A	-2146826246	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(1,A1:A5,-1)	1	1	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(5,A1:A5,1)	5	5	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(30,E1:E5,0)	2	2	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=MATCH(50,E1:E5,0)	5	5	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(D1:D5,2)	Banana	Banana	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(E1:E5,4)	0	0	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(E1:E5,4)&"|"	|	|	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=ISBLANK(INDEX(E1:E5,4))	TRUE	True	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:A5,1.9)	1	1	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:A5,"2")	2	2	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:A5,TRUE)	1	1	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:B5,3)	#REF!	-2146826265	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:B5,2,2)	4	4	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:A5)	★受け付けない★		0	★打てません★
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:B5,0,0)	#VALUE!	1	10	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:B5,1,1,1)	1	1	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:B5,1,1,2)	#REF!	-2146826265	1	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=SUM(INDEX(A1:B5,0,2))	30	30	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=SUM(INDEX(A1:B5,2,0))	6	6	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=COUNT(INDEX(A1:B5,0,1))	5	5	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=ROWS(INDEX(A1:B5,0,2))	5	5	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=COLUMNS(INDEX(A1:B5,2,0))	2	2	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=CELL("address",INDEX(A1:B5,2,2))	$B$2	$B$2	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=SUM(INDEX(A1:A5,2):A5)	14	14	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=ROW(INDEX(A1:B5,3,2))	3	3	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(A1:B5,0,2)	2	2	5	onaji
golden-index-match-kimari-2026-09-15.tsv	J3	=INDEX(A1:B5,0,2)	6	2	5	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J9	=INDEX(A1:B5,0,2)	#VALUE!	2	5	★chigau★
golden-index-match-kimari-2026-09-15.tsv	A8	=INDEX(A1:B5,2,0)	2	2	2	onaji
golden-index-match-kimari-2026-09-15.tsv	B8	=INDEX(A1:B5,2,0)	4	2	2	★chigau★
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(B1:B5,MATCH(3,A1:A5,0))	6	6	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(B1:B5,MATCH("cherry",D1:D5,0))	6	6	1	onaji
golden-index-match-kimari-2026-09-15.tsv	J1	=INDEX(B1:B5,MATCH(99,A1:A5,0))	#N/A	-2146826246	1	★chigau★
golden-isref-2026-09-07.tsv	ISREF	=ISREF(A1:B2)	True	True	1	onaji
golden-isref-2026-09-07.tsv	ISREF	=ISREF(SUM(A1:A2))	False	False	1	onaji
golden-isref-2026-09-07.tsv	ISREF	=ISREF(INDEX(A1:B2,1,1))	True	True	1	onaji
golden-isref-2026-09-07.tsv	ISREF	=ISREF(INDEX(A1:B2,,1))	True	True	1	onaji
golden-isref-2026-09-07.tsv	ISREF	=ISREF(A1:INDEX(A1:B2,2,1))	True	True	1	onaji
golden-isref-2026-09-07.tsv	ISREF	=ISREF(INDEX(A1:B2,99,1))	False	False	1	onaji
golden-mada-2026-09-14.tsv	BINOM.DIST	=BINOM.DIST(A1:A5,B1:B5,1,1)	0	0	5	onaji
golden-mada-2026-09-14.tsv	BINOMDIST	=BINOMDIST(A1:A5,B1:B5,1,1)	0	0	5	onaji
golden-mada-2026-09-14.tsv	COUNTIF	=COUNTIF(A1:A5,B1:B5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	COUNTIF	=COUNTIF(A1:A5,2)	1	1	1	onaji
golden-mada-2026-09-14.tsv	COUNTIF	=COUNTIF(A1:A5,A1)	1	1	1	onaji
golden-mada-2026-09-14.tsv	COUNTIF	=COUNTIF(A1:A5,"<3")	2	2	1	onaji
golden-mada-2026-09-14.tsv	COUNTIF	=COUNTIF(A1:A5,A1:A5>2)	0	0	5	onaji
golden-mada-2026-09-14.tsv	COUNTIF	=COUNTIF(A1:A5,0.5)	0	0	1	onaji
golden-mada-2026-09-14.tsv	DAVERAGE	=DAVERAGE(A1:B5,1,D1:D2)	3.5	3.5	1	onaji
golden-mada-2026-09-14.tsv	DAVERAGE	=DAVERAGE(A1:B5,1,A1:A2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	DAY	=DAY(A1:A5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	DAY	=DAY(B1:B5)	2	2	5	onaji
golden-mada-2026-09-14.tsv	DCOUNT	=DCOUNT(A1:B5,1,D1:D2)	4	4	1	onaji
golden-mada-2026-09-14.tsv	DCOUNT	=DCOUNT(A1:B5,1,A1:A2)	1	1	1	onaji
golden-mada-2026-09-14.tsv	DCOUNTA	=DCOUNTA(A1:B5,1,D1:D2)	4	4	1	onaji
golden-mada-2026-09-14.tsv	DCOUNTA	=DCOUNTA(A1:B5,1,A1:A2)	1	1	1	onaji
golden-mada-2026-09-14.tsv	DGET	=DGET(A1:B5,1,A1:A2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	DMAX	=DMAX(A1:B5,1,D1:D2)	5	5	1	onaji
golden-mada-2026-09-14.tsv	DMAX	=DMAX(A1:B5,1,A1:A2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	DMIN	=DMIN(A1:B5,1,D1:D2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	DMIN	=DMIN(A1:B5,1,A1:A2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	DPRODUCT	=DPRODUCT(A1:B5,1,D1:D2)	120	120	1	onaji
golden-mada-2026-09-14.tsv	DPRODUCT	=DPRODUCT(A1:B5,1,A1:A2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	DSTDEV	=DSTDEV(A1:B5,1,D1:D2)	1.2909944487358056	1.2909944487358056	1	onaji
golden-mada-2026-09-14.tsv	DSTDEVP	=DSTDEVP(A1:B5,1,D1:D2)	1.118033988749895	1.1180339887498949	1	★chigau★
golden-mada-2026-09-14.tsv	DSTDEVP	=DSTDEVP(A1:B5,1,A1:A2)	0	0	1	onaji
golden-mada-2026-09-14.tsv	DSUM	=DSUM(A1:B5,1,D1:D2)	14	14	1	onaji
golden-mada-2026-09-14.tsv	DSUM	=DSUM(A1:B5,1,A1:A2)	2	2	1	onaji
golden-mada-2026-09-14.tsv	DVAR	=DVAR(A1:B5,1,D1:D2)	1.6666666666666667	1.6666666666666667	1	onaji
golden-mada-2026-09-14.tsv	DVARP	=DVARP(A1:B5,1,D1:D2)	1.25	1.25	1	onaji
golden-mada-2026-09-14.tsv	DVARP	=DVARP(A1:B5,1,A1:A2)	0	0	1	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(A1:A5,B1:B5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(A1:A5,2)	1	1	5	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(A1:A5,2,3)	1	1	5	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(A1:A5,A1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(A1:A5,B1:B5,1)	1	1	5	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(",",TRUE,A1:A5)	,	,	1	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(A1:A5,A1:A5>2)	3	3	3	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(A1:A5,0.5)	1	1	5	onaji
golden-mada-2026-09-14.tsv	FILTER	=FILTER(A1:A5,1,0)	1	1	5	onaji
golden-mada-2026-09-14.tsv	HLOOKUP	=HLOOKUP(A1,A1:A5,B1:B5)	2	-2146826265	1	★chigau★
