# ★答えを 1度も 確かめていない 関数を 実Excel に 聞いた★
# 取った 日 … 2026-09-08 ／ ★司さん「答え確かめて」★
# ★どの Excel で 打ったか★ … 版 16.0 ／ build 20326
# ★やり方★ 引数の 形を 53 通り 用意し、★実Excel が 誤りに しなかった 形を 全部★ 採る
#   ⇒★人が 決めるのは 形の 候補だけ／どれが 正しいかは 実Excel が 決める★
#   ⇒★1本だけだと『当たり前の 答え』で 通ってしまう★ので ★当たった 形は 全部 残す★
# ★材料★ A1:A5=1..5 ／ B1:B5=2,4,6,8,10 ／ D1=2024/1/1 ／ D2=2026/1/1
# ★数★ 関数 346個 ／ 呼び方が 見つかった 316 個 ／ 見つからない 30 個 ／ 式 3599 本
# ★呼び方が 見つからない★ … 
# ★呼び方が 見つからない★ … BINOM.DIST BINOM.DIST.RANGE BINOM.INV BINOMDIST CRITBINOM CUMIPMT CUMPRINC DAVERAGE DCOUNTA DGET DMAX DMIN DPRODUCT DSTDEV DSTDEVP DVAR DVARP HLOOKUP MAKEARRAY MAP MIRR NEGBINOM.DIST NEGBINOMDIST PERCENTILE.EXC RATE REDUCE SCAN T.TEST TTEST XIRR
# 関数	式	実Excel の 答え	型
MAXA	=MAXA(D1,D2)	46023	Double
MAXA	=MAXA(D1,2)	45292	Double
MAXA	=MAXA(D1,D2,1)	46023	Double
MAXA	=MAXA(D1,D2,0)	46023	Double
MAXA	=MAXA(D1,D2,0.05,0.1,100,2,0)	46023	Double
MAXA	=MAXA(D1,D2,0.05,0.1,2)	46023	Double
MAXA	=MAXA(D1,D2,0.05,100,2)	46023	Double
MAXA	=MAXA(TRUE)	1	Double
MAXA	=MAXA(FALSE)	0	Double
MAXA	=MAXA(2,TRUE)	2	Double
MAXA	=MAXA(2,3,TRUE)	3	Double
MAXA	=MAXA(A1:A5,B1:B5,1)	10	Double
MAXA	=MAXA(2,3,4,5,6)	6	Double
MAXA	=MAXA(-2)	-2	Double
MAXA	=MAXA(2.5,1)	2.5	Double
MAXIFS	=MAXIFS(D1,D2,1)	0	Double
MAXIFS	=MAXIFS(D1,D2,0)	0	Double
MAXIFS	=MAXIFS(A1:A5,B1:B5,1)	0	Double
MEDIAN	=MEDIAN(A1)	1	Double
MEDIAN	=MEDIAN(A2)	2	Double
MEDIAN	=MEDIAN(A1:A5)	3	Double
MEDIAN	=MEDIAN(B1:B5)	6	Double
MEDIAN	=MEDIAN(A1:B5)	4	Double
MEDIAN	=MEDIAN(2)	2	Double
MEDIAN	=MEDIAN(2,3)	2.5	Double
MEDIAN	=MEDIAN(2,3,4)	3	Double
MEDIAN	=MEDIAN(2,3,4,5)	3.5	Double
MEDIAN	=MEDIAN(1,2,3,4,5)	3	Double
MEDIAN	=MEDIAN(1,2,3,4,5,6)	3.5	Double
MEDIAN	=MEDIAN(1,2,3,4,5,6,7)	4	Double
MEDIAN	=MEDIAN(0.5)	0.5	Double
MEDIAN	=MEDIAN(0.5,1)	0.75	Double
MEDIAN	=MEDIAN(0.5,1,2)	1	Double
MEDIAN	=MEDIAN(0.5,1,2,3)	1.5	Double
MEDIAN	=MEDIAN(0.5,1,2,3,4)	2	Double
MEDIAN	=MEDIAN("2024-01-15")	45306	Double
MEDIAN	=MEDIAN("12:30")	0.52083333333333337	Double
MEDIAN	=MEDIAN("101",2)	51.5	Double
MEDIAN	=MEDIAN(A1:A5,B1:B5)	4	Double
MEDIAN	=MEDIAN(A1:A5,2)	2.5	Double
MEDIAN	=MEDIAN(A1:A5,2,3)	3	Double
MEDIAN	=MEDIAN(A1:B5,2,FALSE)	3.5	Double
MEDIAN	=MEDIAN(A1:A5,A1)	2.5	Double
MEDIAN	=MEDIAN(A1:A5,1,B1:B5,1)	3.5	Double
MEDIAN	=MEDIAN(D1)	45292	Double
MEDIAN	=MEDIAN(D1,D2)	45657.5	Double
MEDIAN	=MEDIAN(D1,2)	22647	Double
MEDIAN	=MEDIAN(D1,D2,1)	45292	Double
MEDIAN	=MEDIAN(D1,D2,0)	45292	Double
MEDIAN	=MEDIAN(D1,D2,0.05,0.1,100,2,0)	2	Double
MEDIAN	=MEDIAN(D1,D2,0.05,0.1,2)	2	Double
MEDIAN	=MEDIAN(D1,D2,0.05,100,2)	100	Double
MEDIAN	=MEDIAN(TRUE)	1	Double
MEDIAN	=MEDIAN(FALSE)	0	Double
MEDIAN	=MEDIAN(2,TRUE)	1.5	Double
MEDIAN	=MEDIAN(2,3,TRUE)	2	Double
MEDIAN	=MEDIAN(A1:A5,B1:B5,1)	4	Double
MEDIAN	=MEDIAN(2,3,4,5,6)	4	Double
MEDIAN	=MEDIAN(-2)	-2	Double
MEDIAN	=MEDIAN(2.5,1)	1.75	Double
MID	=MID(2,3,4)		String
MID	=MID(0.5,1,2)	0.	String
MID	=MID("あ",1,2)	あ	String
MID	=MID("あいう",2,1)	い	String
MID	=MID(A1:A5,2,3)		String
MID	=MID(D1,D2,1)		String
MID	=MID(D1,D2,0)		String
MID	=MID(2,3,TRUE)		String
MID	=MID(A1:A5,B1:B5,1)		String
MIN	=MIN(A1)	1	Double
MIN	=MIN(A2)	2	Double
MIN	=MIN(A1:A5)	1	Double
MIN	=MIN(B1:B5)	2	Double
MIN	=MIN(A1:B5)	1	Double
MIN	=MIN(2)	2	Double
MIN	=MIN(2,3)	2	Double
MIN	=MIN(2,3,4)	2	Double
MIN	=MIN(2,3,4,5)	2	Double
MIN	=MIN(1,2,3,4,5)	1	Double
MIN	=MIN(1,2,3,4,5,6)	1	Double
MIN	=MIN(1,2,3,4,5,6,7)	1	Double
MIN	=MIN(0.5)	0.5	Double
MIN	=MIN(0.5,1)	0.5	Double
MIN	=MIN(0.5,1,2)	0.5	Double
MIN	=MIN(0.5,1,2,3)	0.5	Double
MIN	=MIN(0.5,1,2,3,4)	0.5	Double
MIN	=MIN("2024-01-15")	45306	Double
MIN	=MIN("12:30")	0.52083333333333337	Double
MIN	=MIN("101",2)	2	Double
MIN	=MIN(A1:A5,B1:B5)	1	Double
MIN	=MIN(A1:A5,2)	1	Double
MIN	=MIN(A1:A5,2,3)	1	Double
MIN	=MIN(A1:B5,2,FALSE)	0	Double
MIN	=MIN(A1:A5,A1)	1	Double
MIN	=MIN(A1:A5,1,B1:B5,1)	1	Double
MIN	=MIN(D1)	45292	Double
MIN	=MIN(D1,D2)	45292	Double
MIN	=MIN(D1,2)	2	Double
MIN	=MIN(D1,D2,1)	1	Double
MIN	=MIN(D1,D2,0)	0	Double
MIN	=MIN(D1,D2,0.05,0.1,100,2,0)	0	Double
MIN	=MIN(D1,D2,0.05,0.1,2)	0.05	Double
MIN	=MIN(D1,D2,0.05,100,2)	0.05	Double
MIN	=MIN(TRUE)	1	Double
MIN	=MIN(FALSE)	0	Double
MIN	=MIN(2,TRUE)	1	Double
MIN	=MIN(2,3,TRUE)	1	Double
MIN	=MIN(A1:A5,B1:B5,1)	1	Double
MIN	=MIN(2,3,4,5,6)	2	Double
MIN	=MIN(-2)	-2	Double
MIN	=MIN(2.5,1)	1	Double
MINA	=MINA(A1)	1	Double
MINA	=MINA(A2)	2	Double
MINA	=MINA(A1:A5)	1	Double
MINA	=MINA(B1:B5)	2	Double
MINA	=MINA(A1:B5)	1	Double
MINA	=MINA(2)	2	Double
MINA	=MINA(2,3)	2	Double
MINA	=MINA(2,3,4)	2	Double
MINA	=MINA(2,3,4,5)	2	Double
MINA	=MINA(1,2,3,4,5)	1	Double
MINA	=MINA(1,2,3,4,5,6)	1	Double
MINA	=MINA(1,2,3,4,5,6,7)	1	Double
MINA	=MINA(0.5)	0.5	Double
MINA	=MINA(0.5,1)	0.5	Double
MINA	=MINA(0.5,1,2)	0.5	Double
MINA	=MINA(0.5,1,2,3)	0.5	Double
MINA	=MINA(0.5,1,2,3,4)	0.5	Double
MINA	=MINA("2024-01-15")	45306	Double
MINA	=MINA("12:30")	0.52083333333333337	Double
MINA	=MINA("101",2)	2	Double
MINA	=MINA(A1:A5,B1:B5)	1	Double
MINA	=MINA(A1:A5,2)	1	Double
MINA	=MINA(A1:A5,2,3)	1	Double
MINA	=MINA(A1:B5,2,FALSE)	0	Double
MINA	=MINA(A1:A5,A1)	1	Double
MINA	=MINA(A1:A5,1,B1:B5,1)	1	Double
MINA	=MINA(D1)	45292	Double
MINA	=MINA(D1,D2)	45292	Double
MINA	=MINA(D1,2)	2	Double
MINA	=MINA(D1,D2,1)	1	Double
MINA	=MINA(D1,D2,0)	0	Double
MINA	=MINA(D1,D2,0.05,0.1,100,2,0)	0	Double
MINA	=MINA(D1,D2,0.05,0.1,2)	0.05	Double
MINA	=MINA(D1,D2,0.05,100,2)	0.05	Double
MINA	=MINA(TRUE)	1	Double
MINA	=MINA(FALSE)	0	Double
MINA	=MINA(2,TRUE)	1	Double
MINA	=MINA(2,3,TRUE)	1	Double
MINA	=MINA(A1:A5,B1:B5,1)	1	Double
MINA	=MINA(2,3,4,5,6)	2	Double
MINA	=MINA(-2)	-2	Double
MINA	=MINA(2.5,1)	1	Double
MINIFS	=MINIFS(D1,D2,1)	0	Double
MINIFS	=MINIFS(D1,D2,0)	0	Double
MINIFS	=MINIFS(A1:A5,B1:B5,1)	0	Double
MINUTE	=MINUTE(A1)	0	Double
MINUTE	=MINUTE(A2)	0	Double
MINUTE	=MINUTE(A1:A5)	0	Double
MINUTE	=MINUTE(B1:B5)	0	Double
MINUTE	=MINUTE(2)	0	Double
MINUTE	=MINUTE(0.5)	0	Double
MINUTE	=MINUTE("2024-01-15")	0	Double
MINUTE	=MINUTE("12:30")	30	Double
MINUTE	=MINUTE(D1)	0	Double
MINUTE	=MINUTE(TRUE)	0	Double
MINUTE	=MINUTE(FALSE)	0	Double
MMULT	=MMULT(2,3)	6	Double
MMULT	=MMULT(0.5,1)	0.5	Double
MMULT	=MMULT(A1:A5,2)	2	Double
MMULT	=MMULT(A1:A5,A1)	1	Double
MMULT	=MMULT(D1,D2)	2084473716	Double
MMULT	=MMULT(D1,2)	90584	Double
MMULT	=MMULT(2.5,1)	2.5	Double
MODE.SNGL	=MODE.SNGL(A1:B5)	2	Double
MODE.SNGL	=MODE.SNGL(A1:A5,B1:B5)	2	Double
MODE.SNGL	=MODE.SNGL(A1:A5,2)	2	Double
MODE.SNGL	=MODE.SNGL(A1:A5,2,3)	2	Double
MODE.SNGL	=MODE.SNGL(A1:B5,2,FALSE)	2	Double
MODE.SNGL	=MODE.SNGL(A1:A5,A1)	1	Double
MODE.SNGL	=MODE.SNGL(A1:A5,"<3",B1:B5)	2	Double
MODE.SNGL	=MODE.SNGL(A1:A5,1,B1:B5,1)	1	Double
MODE.SNGL	=MODE.SNGL(A1:A5,B1:B5,1)	1	Double
MONTH	=MONTH(A1)	1	Double
MONTH	=MONTH(A2)	1	Double
MONTH	=MONTH(A1:A5)	1	Double
MONTH	=MONTH(B1:B5)	1	Double
MONTH	=MONTH(2)	1	Double
MONTH	=MONTH(0.5)	1	Double
MONTH	=MONTH("2024-01-15")	1	Double
MONTH	=MONTH("12:30")	1	Double
MONTH	=MONTH(D1)	1	Double
MONTH	=MONTH(TRUE)	1	Double
MONTH	=MONTH(FALSE)	1	Double
MROUND	=MROUND(2,3)	3	Double
MROUND	=MROUND(0.5,1)	1	Double
MROUND	=MROUND("101",2)	102	Double
MROUND	=MROUND(D1,D2)	46023	Double
MROUND	=MROUND(D1,2)	45292	Double
MROUND	=MROUND(2.5,1)	3	Double
MULTINOMIAL	=MULTINOMIAL(A1)	1	Double
MULTINOMIAL	=MULTINOMIAL(A2)	1	Double
MULTINOMIAL	=MULTINOMIAL(A1:A5)	37837799.999999955	Double
MULTINOMIAL	=MULTINOMIAL(B1:B5)	52456919678162984	Double
MULTINOMIAL	=MULTINOMIAL(A1:B5)	6.8451163929481654E+35	Double
MULTINOMIAL	=MULTINOMIAL(2)	1	Double
MULTINOMIAL	=MULTINOMIAL(2,3)	9.9999999999999982	Double
MULTINOMIAL	=MULTINOMIAL(2,3,4)	1259.9999999999991	Double
MULTINOMIAL	=MULTINOMIAL(2,3,4,5)	2522520.0000000005	Double
MULTINOMIAL	=MULTINOMIAL(1,2,3,4,5)	37837799.999999955	Double
MULTINOMIAL	=MULTINOMIAL(1,2,3,4,5,6)	2053230379200.0024	Double
MULTINOMIAL	=MULTINOMIAL(1,2,3,4,5,6,7)	2.4311068981879921E+18	Double
MULTINOMIAL	=MULTINOMIAL(0.5)	1	Double
MULTINOMIAL	=MULTINOMIAL(0.5,1)	1	Double
MULTINOMIAL	=MULTINOMIAL(0.5,1,2)	3.0000000000000004	Double
MULTINOMIAL	=MULTINOMIAL(0.5,1,2,3)	59.999999999999929	Double
MULTINOMIAL	=MULTINOMIAL(0.5,1,2,3,4)	12599.999999999995	Double
MULTINOMIAL	=MULTINOMIAL("12:30")	1	Double
MULTINOMIAL	=MULTINOMIAL("101",2)	5252.999999999648	Double
MULTINOMIAL	=MULTINOMIAL(A1:A5,B1:B5)	6.8451163929481654E+35	Double
MULTINOMIAL	=MULTINOMIAL(A1:A5,2)	5145940800	Double
MULTINOMIAL	=MULTINOMIAL(A1:A5,2,3)	5866372512000.0127	Double
MULTINOMIAL	=MULTINOMIAL(A1:A5,A1)	605404800.00000167	Double
MULTINOMIAL	=MULTINOMIAL(A1:A5,1,B1:B5,1)	1.479914164155413E+39	Double
MULTINOMIAL	=MULTINOMIAL(A1:A5,B1:B5,1)	3.1487535407561842E+37	Double
MULTINOMIAL	=MULTINOMIAL(2,3,4,5,6)	97772875200.000153	Double
MULTINOMIAL	=MULTINOMIAL(2.5,1)	3.0000000000000004	Double
NETWORKDAYS	=NETWORKDAYS(2,3)	2	Double
NETWORKDAYS	=NETWORKDAYS(2,3,4)	2	Double
NETWORKDAYS	=NETWORKDAYS(0.5,1)	0	Double
NETWORKDAYS	=NETWORKDAYS(0.5,1,2)	0	Double
NETWORKDAYS	=NETWORKDAYS("101",2)	-72	Double
NETWORKDAYS	=NETWORKDAYS(D1,D2)	524	Double
NETWORKDAYS	=NETWORKDAYS(D1,2)	-32351	Double
NETWORKDAYS	=NETWORKDAYS(D1,D2,1)	524	Double
NETWORKDAYS	=NETWORKDAYS(D1,D2,0)	524	Double
NETWORKDAYS	=NETWORKDAYS(2.5,1)	-1	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(2,3)	2	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(2,3,4)	1	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(2,3,4,5)	1	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(0.5,1)	0	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(0.5,1,2)	1	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(0.5,1,2,3)	1	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL("101",2)	-72	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(D1,D2)	524	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(D1,2)	-32351	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(D1,D2,1)	524	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(2,3,TRUE)	2	Double
NETWORKDAYS.INTL	=NETWORKDAYS.INTL(2.5,1)	-1	Double
NOMINAL	=NOMINAL(2,3)	1.3267487109222249	Double
NOMINAL	=NOMINAL(0.5,1)	0.5	Double
NOMINAL	=NOMINAL("101",2)	18.199009876724155	Double
NOMINAL	=NOMINAL(D1,D2)	10.722156571366803	Double
NOMINAL	=NOMINAL(D1,2)	423.64304293621433	Double
NOMINAL	=NOMINAL(2.5,1)	2.5	Double
NORM.DIST	=NORM.DIST(2,3,4,5)	0.4012936743170763	Double
NORM.DIST	=NORM.DIST(0.5,1,2,3)	0.4012936743170763	Double
NORM.DIST	=NORM.DIST(A1:A5,1,B1:B5,1)	0.5	Double
NORM.INV	=NORM.INV(0.5,1,2)	1	Double
NORM.S.DIST	=NORM.S.DIST(2,3)	0.97724986805182079	Double
NORM.S.DIST	=NORM.S.DIST(0.5,1)	0.69146246127401312	Double
NORM.S.DIST	=NORM.S.DIST("101",2)	1	Double
NORM.S.DIST	=NORM.S.DIST(A1:A5,B1:B5)	0.841344746068543	Double
NORM.S.DIST	=NORM.S.DIST(A1:A5,2)	0.841344746068543	Double
NORM.S.DIST	=NORM.S.DIST(A1:A5,A1)	0.841344746068543	Double
NORM.S.DIST	=NORM.S.DIST(D1,D2)	1	Double
NORM.S.DIST	=NORM.S.DIST(D1,2)	1	Double
NORM.S.DIST	=NORM.S.DIST(2,TRUE)	0.97724986805182079	Double
NORM.S.DIST	=NORM.S.DIST(2.5,1)	0.99379033467422384	Double
NORM.S.INV	=NORM.S.INV(0.5)	0	Double
NORM.S.INV	=NORM.S.INV("12:30")	0.052245180375940489	Double
NORMDIST	=NORMDIST(2,3,4,5)	0.4012936743170763	Double
NORMDIST	=NORMDIST(0.5,1,2,3)	0.4012936743170763	Double
NORMDIST	=NORMDIST(A1:A5,1,B1:B5,1)	0.5	Double
NORMINV	=NORMINV(0.5,1,2)	1	Double
NORMSDIST	=NORMSDIST(A1)	0.841344746068543	Double
NORMSDIST	=NORMSDIST(A2)	0.97724986805182079	Double
NORMSDIST	=NORMSDIST(A1:A5)	0.841344746068543	Double
NORMSDIST	=NORMSDIST(B1:B5)	0.97724986805182079	Double
NORMSDIST	=NORMSDIST(2)	0.97724986805182079	Double
NORMSDIST	=NORMSDIST(0.5)	0.69146246127401312	Double
NORMSDIST	=NORMSDIST("2024-01-15")	1	Double
NORMSDIST	=NORMSDIST("12:30")	0.69875855993356017	Double
NORMSDIST	=NORMSDIST(D1)	1	Double
NORMSDIST	=NORMSDIST(TRUE)	0.841344746068543	Double
NORMSDIST	=NORMSDIST(FALSE)	0.5	Double
NORMSDIST	=NORMSDIST(-2)	0.022750131948179191	Double
NORMSINV	=NORMSINV(0.5)	0	Double
NORMSINV	=NORMSINV("12:30")	0.052245180375940489	Double
NOW	=NOW()	46273.075962615738	Double
NPER	=NPER(2,3,4)	-1.1826583386441381	Double
NPER	=NPER(0.5,1,2)	-1.7095112913514547	Double
NPER	=NPER(A1:A5,2,3)	-1.3219280948873622	Double
NPER	=NPER(D1,D2,1)	-0.063910054124864613	Double
NPER	=NPER(D1,D2,0)	0	Double
NPER	=NPER(D1,D2,0.05,0.1,2)	-3.0400128656857063E-07	Double
NPER	=NPER(D1,D2,0.05,100,2)	-0.00020298924311275602	Double
NPER	=NPER(2,3,TRUE)	-0.46497352071792719	Double
NPER	=NPER(A1:A5,B1:B5,1)	-0.5849625007211563	Double
NPV	=NPV(2,3)	1	Double
NPV	=NPV(2,3,4)	1.4444444444444444	Double
NPV	=NPV(2,3,4,5)	1.6296296296296295	Double
NPV	=NPV(1,2,3,4,5)	2.5625	Double
NPV	=NPV(1,2,3,4,5,6)	2.75	Double
NPV	=NPV(1,2,3,4,5,6,7)	2.859375	Double
NPV	=NPV(0.5,1)	0.66666666666666663	Double
NPV	=NPV(0.5,1,2)	1.5555555555555554	Double
NPV	=NPV(0.5,1,2,3)	2.4444444444444442	Double
NPV	=NPV(0.5,1,2,3,4)	3.2345679012345676	Double
NPV	=NPV("101",2)	0.0196078431372549	Double
NPV	=NPV(A1:A5,B1:B5)	3.5625	Double
NPV	=NPV(A1:A5,2)	1	Double
NPV	=NPV(A1:A5,2,3)	1.75	Double
NPV	=NPV(A1:A5,A1)	0.5	Double
NPV	=NPV(A1:A5,1,B1:B5,1)	2.2890625	Double
NPV	=NPV(D1,D2)	1.0161172808160202	Double
NPV	=NPV(D1,2)	4.4156933742520921E-05	Double
NPV	=NPV(D1,D2,1)	1.0161172813034787	Double
NPV	=NPV(D1,D2,0)	1.0161172808160202	Double
NPV	=NPV(D1,D2,0.05,0.1,100,2,0)	1.0161172808403942	Double
NPV	=NPV(D1,D2,0.05,0.1,2)	1.0161172808403942	Double
NPV	=NPV(D1,D2,0.05,100,2)	1.0161172808414694	Double
NPV	=NPV(2,TRUE)	0.33333333333333331	Double
NPV	=NPV(2,3,TRUE)	1.1111111111111112	Double
NPV	=NPV(A1:A5,B1:B5,1)	3.578125	Double
NPV	=NPV(2,3,4,5,6)	1.7037037037037035	Double
NPV	=NPV(2.5,1)	0.2857142857142857	Double
OCT2BIN	=OCT2BIN(A1)	1	String
OCT2BIN	=OCT2BIN(A2)	10	String
OCT2BIN	=OCT2BIN(2)	10	String
OCT2BIN	=OCT2BIN(2,3)	010	String
OCT2DEC	=OCT2DEC(A1)	1	Double
OCT2DEC	=OCT2DEC(A2)	2	Double
OCT2DEC	=OCT2DEC(2)	2	Double
OCT2HEX	=OCT2HEX(A1)	1	String
OCT2HEX	=OCT2HEX(A2)	2	String
OCT2HEX	=OCT2HEX(2)	2	String
OCT2HEX	=OCT2HEX(2,3)	002	String
OCT2HEX	=OCT2HEX("101",2)	41	String
ODD	=ODD(A1)	1	Double
ODD	=ODD(A2)	3	Double
ODD	=ODD(A1:A5)	1	Double
ODD	=ODD(B1:B5)	3	Double
ODD	=ODD(2)	3	Double
ODD	=ODD(0.5)	1	Double
ODD	=ODD("2024-01-15")	45307	Double
ODD	=ODD("12:30")	1	Double
ODD	=ODD(D1)	45293	Double
ODD	=ODD(TRUE)	1	Double
ODD	=ODD(FALSE)	1	Double
ODD	=ODD(-2)	-3	Double
OR	=OR(A1)	True	Boolean
OR	=OR(A2)	True	Boolean
OR	=OR(A1:A5)	True	Boolean
OR	=OR(B1:B5)	True	Boolean
OR	=OR(A1:B5)	True	Boolean
OR	=OR(2)	True	Boolean
OR	=OR(2,3)	True	Boolean
OR	=OR(2,3,4)	True	Boolean
OR	=OR(2,3,4,5)	True	Boolean
OR	=OR(1,2,3,4,5)	True	Boolean
OR	=OR(1,2,3,4,5,6)	True	Boolean
OR	=OR(1,2,3,4,5,6,7)	True	Boolean
OR	=OR(0.5)	True	Boolean
OR	=OR(0.5,1)	True	Boolean
OR	=OR(0.5,1,2)	True	Boolean
OR	=OR(0.5,1,2,3)	True	Boolean
OR	=OR(0.5,1,2,3,4)	True	Boolean
OR	=OR("あ",1)	True	Boolean
OR	=OR("あ",1,2)	True	Boolean
OR	=OR("あいう",2)	True	Boolean
OR	=OR("あいう",2,1)	True	Boolean
OR	=OR("101",2)	True	Boolean
OR	=OR(A1:A5,B1:B5)	True	Boolean
OR	=OR(A1:A5,2)	True	Boolean
OR	=OR(A1:A5,2,3)	True	Boolean
OR	=OR(A1:B5,2,FALSE)	True	Boolean
OR	=OR(A1:A5,A1)	True	Boolean
OR	=OR(A1:A5,"<3")	True	Boolean
OR	=OR(A1:A5,"<3",B1:B5)	True	Boolean
OR	=OR(A1:A5,1,B1:B5,1)	True	Boolean
OR	=OR(D1)	True	Boolean
OR	=OR(D1,D2)	True	Boolean
OR	=OR(D1,2)	True	Boolean
OR	=OR(D1,D2,1)	True	Boolean
OR	=OR(D1,D2,0)	True	Boolean
OR	=OR(D1,D2,0.05,0.1,100,2,0)	True	Boolean
OR	=OR(D1,D2,0.05,0.1,2)	True	Boolean
OR	=OR(D1,D2,0.05,100,2)	True	Boolean
OR	=OR(TRUE)	True	Boolean
OR	=OR(FALSE)	False	Boolean
OR	=OR(2,TRUE)	True	Boolean
OR	=OR(2,3,TRUE)	True	Boolean
OR	=OR(A1:A5,B1:B5,1)	True	Boolean
OR	=OR(2,3,4,5,6)	True	Boolean
OR	=OR(-2)	True	Boolean
OR	=OR(2.5,1)	True	Boolean
PDURATION	=PDURATION(2,3,4)	0.26185950714291473	Double
PDURATION	=PDURATION(0.5,1,2)	1.7095112913514547	Double
PDURATION	=PDURATION(A1:A5,2,3)	0.58496250072115641	Double
PDURATION	=PDURATION(D1,D2,1)	-1.001491364043529	Double
PDURATION	=PDURATION(2,3,TRUE)	-1	Double
PDURATION	=PDURATION(A1:A5,B1:B5,1)	-1	Double
PEARSON	=PEARSON(A1:A5,B1:B5)	0.99999999999999978	Double
PERCENTILE.INC	=PERCENTILE.INC(0.5,1)	0.5	Double
PERCENTILE.INC	=PERCENTILE.INC(A1:A5,A1)	5	Double
PERCENTILE.INC	=PERCENTILE.INC(2,TRUE)	2	Double
PERCENTILE.INC	=PERCENTILE.INC(2.5,1)	2.5	Double
PHI	=PHI(A1)	0.24197072451914337	Double
PHI	=PHI(A2)	0.053990966513188063	Double
PHI	=PHI(A1:A5)	0.24197072451914337	Double
PHI	=PHI(B1:B5)	0.053990966513188063	Double
PHI	=PHI(2)	0.053990966513188063	Double
PHI	=PHI(0.5)	0.35206532676429952	Double
PHI	=PHI("2024-01-15")	0	Double
PHI	=PHI("12:30")	0.34834141109972822	Double
PHI	=PHI(D1)	0	Double
PHI	=PHI(TRUE)	0.24197072451914337	Double
PHI	=PHI(FALSE)	0.3989422804014327	Double
PHI	=PHI(-2)	0.053990966513188063	Double
PI	=PI()	3.1415926535897931	Double
PMT	=PMT(2,3,4)	-8.3076923076923066	Double
PMT	=PMT(2,3,4,5)	-8.69230769230769	Double
PMT	=PMT(1,2,3,4,5)	-2.666666666666667	Double
PMT	=PMT(0.5,1,2)	-3	Double
PMT	=PMT(0.5,1,2,3)	-6	Double
PMT	=PMT(0.5,1,2,3,4)	-4	Double
PMT	=PMT(A1:A5,2,3)	-4	Double
PMT	=PMT(A1:A5,1,B1:B5,1)	-5	Double
PMT	=PMT(D1,D2,1)	-45292	Double
PMT	=PMT(D1,D2,0)	0	Double
PMT	=PMT(D1,D2,0.05,0.1,2)	-0.049998896076656453	Double
PMT	=PMT(D1,D2,0.05,100,2)	-0.049998896076653594	Double
PMT	=PMT(2,3,TRUE)	-2.0769230769230766	Double
PMT	=PMT(A1:A5,B1:B5,1)	-1.3333333333333333	Double
PMT	=PMT(2,3,4,5,6)	-2.8974358974358965	Double
POISSON	=POISSON(2,3,4)	0.42319008112684342	Double
POISSON	=POISSON(0.5,1,2)	0.36787944117144233	Double
POISSON	=POISSON(A1:A5,2,3)	0.40600584970983811	Double
POISSON	=POISSON(D1,D2,1)	0.0003207746713968948	Double
POISSON	=POISSON(D1,D2,0)	5.4727190283455481E-06	Double
POISSON	=POISSON(2,3,TRUE)	0.42319008112684342	Double
POISSON	=POISSON(A1:A5,B1:B5,1)	0.40600584970983811	Double
POISSON.DIST	=POISSON.DIST(2,3,4)	0.42319008112684342	Double
POISSON.DIST	=POISSON.DIST(0.5,1,2)	0.36787944117144233	Double
POISSON.DIST	=POISSON.DIST(A1:A5,2,3)	0.40600584970983811	Double
POISSON.DIST	=POISSON.DIST(D1,D2,1)	0.0003207746713968948	Double
POISSON.DIST	=POISSON.DIST(D1,D2,0)	5.4727190283455481E-06	Double
POISSON.DIST	=POISSON.DIST(2,3,TRUE)	0.42319008112684342	Double
POISSON.DIST	=POISSON.DIST(A1:A5,B1:B5,1)	0.40600584970983811	Double
POWER	=POWER(2,3)	8	Double
POWER	=POWER(0.5,1)	0.5	Double
POWER	=POWER("101",2)	10201	Double
POWER	=POWER(A1:A5,B1:B5)	1	Double
POWER	=POWER(A1:A5,2)	1	Double
POWER	=POWER(A1:A5,A1)	1	Double
POWER	=POWER(D1,2)	2051365264	Double
POWER	=POWER(2,TRUE)	2	Double
POWER	=POWER(2.5,1)	2.5	Double
PPMT	=PPMT(2,3,4,5)	-1.1249999999999998	Double
PPMT	=PPMT(1,2,3,4,5)	-2.5714285714285716	Double
PPMT	=PPMT(1,2,3,4,5,6)	-1.2857142857142858	Double
PPMT	=PPMT(0.5,1,2,3)	-1.1999999999999997	Double
PPMT	=PPMT(0.5,1,2,3,4)	-2.8	Double
PPMT	=PPMT(A1:A5,1,B1:B5,1)	-0.33333333333333331	Double
PPMT	=PPMT(2,3,4,5,6)	-2.4749999999999992	Double
PRODUCT	=PRODUCT(A1)	1	Double
